,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,sports,youth,max_val,max_cat,frequency,log_frequency,count
51,acquired immunodeficiency syndrome,0.0240888874977827,0.001047050114721,0.0002646867360454,0.0040359972044825,0.0307613294571638,0.0003718441585078,0.001860697986558,0.0430704839527606,0.0004661437415052,0.0013209742028266,0.0005303981597535,0.0028038236778229,0.0009582230704836,0.000381632882636,0.0029138531535863,0.0001406999072059,0.0003955717547796,0.0624161064624786,0.0008052174816839,0.0004094614123459,0.0014602894661948,0.1082205027341842,0.1082205027341842,youth,1,0.0,1
52,acquisition,0.019458033144474,0.0262708086520433,0.0001488282578065,0.0081655886024236,0.0368686467409133,0.0004502002266235,0.0062441332265734,0.0051980563439428,0.0006452212692238,0.0550222434103488,0.0351339131593704,0.1849211454391479,0.0089043732732534,0.0506828278303146,0.000493049272336,0.0057130795903503,0.0096548069268465,0.1070427447557449,0.0401934310793876,0.8111382722854614,0.0183237250894308,0.2536561787128448,0.8111382722854614,business,1,0.0,1
53,actions of government,0.0004603010602295,0.0001643921714276,0.0019197323126718,0.0003176144964527,0.0006140239420346,0.0001108915530494,0.0019172203028574,0.0017366363899782,9.396995301358402e-05,0.0024262906517833,0.0013298706617206,0.0007220443803817,0.0482633225619792,8.546281605958939e-05,0.0001313871180173,0.3121848106384277,0.0064464397728443,0.0013019930338487,0.0403793454170227,0.0001153274570242,4.633627759176306e-05,0.0067881280556321,0.3121848106384277,democracy,1,0.0,1
54,activities in business and industry,0.0003147598763462,0.0036900162231177,0.0001012154243653,0.0006562030757777,0.0001259548589587,0.0938953459262847,0.0035666513722389,0.0033018270041793,8.818116475595161e-05,0.1279006898403167,0.0011080567492172,0.0292877331376075,0.0110986428335309,0.0002664224302861,0.0001714059762889,0.0021076358389109,0.0015426863683387,0.0010529831051826,0.0767994597554206,0.8277090787887573,8.318643813254312e-05,0.0155679713934659,0.8277090787887573,business,1,0.0,1
55,activities in community and life,0.0155160007998347,0.0796292647719383,0.0006844201707281,0.0034483943600207,0.1531692147254943,0.0146582750603556,0.008244277909398,0.114766888320446,0.0001735774421831,0.0148937106132507,0.0046343272551894,0.0020195583347231,0.113228254020214,0.0477869249880313,0.054622508585453,0.1012823730707168,0.003185948356986,0.0056818947196006,0.1543643325567245,0.0004455547896213,0.0101575218141078,0.3002882301807403,0.3002882301807403,youth,1,0.0,1
56,activities in culture,0.000894826662261,0.0515497662127018,0.0004852923448197,0.0027294233441352,0.0072926110588014,0.0038741030730307,0.0008867635624483,0.0103888316079974,0.0001105685078073,0.0073755597695708,0.0010065661044791,0.0003204014210496,0.0054069655016064,0.9255456924438475,0.0060527049936354,0.0410657860338687,0.0007325237966142,0.0003639055648818,0.0455699861049652,0.0002624189655762,0.0016134948236867,0.0732287541031837,0.9255456924438475,arts,1,0.0,1
57,activities in employment and labour,0.0001145942806033,0.002193407388404,4.3549192923819646e-05,0.0004296989645808,0.0001328032230958,0.0402993187308311,0.0007095246110111,0.0015524930786341,5.8382363931741565e-05,0.0012698353966698,0.0002302788634551,0.0003490844392217,0.0002898486563935,0.0001685635070316,0.0009485575719736,0.0007687344332225,0.0004080215294379,0.0001154841083916,0.0496498383581638,0.634934663772583,6.342418055282906e-05,0.0896122679114341,0.634934663772583,business,1,0.0,1
58,activities in environment,0.0012747376458719,0.0424760766327381,0.0003934780543204,0.002959715668112,0.3200145065784454,0.0010060420027002,0.0125919347628951,0.0091640278697013,0.0007814659620635,0.0007169193704612,0.5000713467597961,0.002377051860094,0.0211138799786567,0.0013547647977247,0.0053897141478955,0.0009011607035063,0.0004361887695267,0.0001539141085231,0.0042807436548173,0.0003872680827043,0.0008520288392901,0.0799938812851905,0.5000713467597961,climate,1,0.0,1
59,activities in finance,0.0001572696201037,0.000212984974496,8.341729699168354e-05,0.0001558400836074,7.402320625260472e-05,7.821616600267589e-05,0.0001665579766267,0.0001750556839397,7.11511165718548e-05,0.0001394752180203,0.0001006243255687,0.0008320593624375,0.0002204324118793,0.0001327810023212,4.634680226445198e-05,0.0001137480285251,0.0011486692819744,5.9348785725887865e-05,0.1352189630270004,0.619076669216156,6.380408740369603e-05,0.0005628465441986,0.619076669216156,business,1,0.0,1
60,activities in government,0.0006311672041192,0.0003240693476982,0.0010203489800915,0.0003621597716119,0.0008488445891998,0.0001176939113065,0.0033343550749123,0.0025823307223618,0.0001065609394572,0.004374798387289,0.0011757604079321,0.000814891711343,0.058847576379776,9.781792323337868e-05,8.951652853284031e-05,0.3307377099990845,0.0014701858162879,0.0002728141553234,0.1020600199699401,0.0001416408194927,5.520012928172946e-05,0.0064134299755096,0.3307377099990845,democracy,1,0.0,1
61,activities in health,0.0001292147353524,0.0353884324431419,5.491618139785714e-05,0.0009986680233851,0.0005605638143606,6.30677241133526e-05,0.000127773018903,0.0004416141309775,6.302620749920607e-05,0.0006796833476983,0.0001219578989548,0.0001111476303776,0.0022568812128156,0.000369875022443,0.0001901506620924,0.0002450854517519,0.0002126296603819,0.9802645444869996,0.0033997038844972,0.0001092677339329,0.0006870070355944,0.0111992433667182,0.9802645444869996,healthcare,1,0.0,1
62,activities in information and communication,0.0003474534605629,0.0010607147123664,0.0004531995800789,0.0010882425121963,0.0002150181389879,0.0002635732816997,0.0031638843938708,0.0056996503844857,9.6455893071834e-05,0.0005241280887275,0.0023597017861902,0.0018884611781686,0.0009615662274882,0.0004334949771873,0.0001847044914029,0.0132393511012196,0.0028271621558815,0.0002224443014711,0.0271257888525724,0.0019079350167885,0.0001049243437591,0.1181974560022354,0.1181974560022354,youth,1,0.0,1
63,activities in law,0.0005885534337721,0.0014741396298632,0.0013681647833436,0.001052065519616,0.0007294293027371,0.0016883889911696,0.0057334355078637,0.0137935569509863,9.690551814856008e-05,0.0012890645302832,0.0003977860324084,0.000495714135468,0.0686077028512954,0.0003213410673197,0.0002213199768448,0.0113982064649462,0.0028392681851983,0.0001676431129453,0.1689975261688232,0.0006310189492069,0.0001065015021595,0.0058242972008883,0.1689975261688232,equity,1,0.0,1
64,activities in management,0.0010560122318565,0.0006861121510155,0.0002430687309242,0.000580056279432,0.0377824082970619,9.19080848689191e-05,0.008811205625534,0.0009148297831416,8.27842450235039e-05,0.0017654813127592,0.0046395296230912,0.0009550089598633,0.0041391742415726,0.0001513687166152,8.045200956985354e-05,0.007435405626893,0.0017738341121003,0.0002071569761028,0.052424993366003,0.0765582919120788,7.281819853233173e-05,0.0013839433668181,0.0765582919120788,business,1,0.0,1
65,activities in planning and development,0.0630885884165763,0.0012718857033178,0.0004381817707326,0.0009473145473748,0.0076960111036896,0.0013151626335456,0.0017604557797312,0.00286132725887,0.00010690173076,0.0030947218183428,0.0029749528039246,0.0520398057997226,0.0024367948062717,0.0001892721920739,0.0001558546646265,0.0087228910997509,0.0009130045073106,0.0004856470914091,0.0764536708593368,0.067882552742958,9.70992332440801e-05,0.1089139208197593,0.1089139208197593,youth,1,0.0,1
66,activities in property,0.5421580076217651,0.0181683506816625,0.0002139484422514,0.0032685326877981,0.15419402718544,0.179256796836853,0.0014479525852948,0.007694742642343,0.0007384516648016,0.011568184942007,0.0010447117965668,0.3599370718002319,0.0091511532664299,0.0031785799656063,0.0002567415649536,0.0162604302167892,0.0010811930987983,0.0003259691875427,0.5395120978355408,0.0150156682357192,0.0010106270201504,0.0703194662928581,0.5421580076217651,housing,1,0.0,1
67,activities in public safety and protection,0.0004214359796606,0.0065014818683266,0.0013569868169724,0.0038012240547686,0.0042722215875983,0.0001258877891814,0.0646413043141365,0.1223253235220909,0.0010822587646543,0.0001634033542359,0.000673689704854,0.0049143522046506,0.9730634093284608,0.0001136035207309,8.839770453050733e-05,0.0011805234244093,0.0001680997520452,9.42922051763162e-05,0.0094154253602027,0.0002540992863941,8.509899635100737e-05,0.0396319329738616,0.9730634093284608,safety,1,0.0,1
68,activities in science and technology,0.0001167695154435,0.0011472027981653,5.520718332263641e-05,0.0004291837103664,7.852569979149848e-05,0.0002475647779647,0.0001329478109255,0.0005204339977353,6.356478115776554e-05,0.2259420752525329,0.0144442850723862,0.0010654104407876,0.0018227964174002,0.0002104844170389,5.69654002902098e-05,0.0003932209510821,0.0003421160508878,0.0002654418931342,0.012889701873064,0.0002095902018481,7.368384103756398e-05,0.0276711452752351,0.2259420752525329,energy,1,0.0,1
69,activities in transportation,0.0001588658633409,0.2744368612766266,0.0001051162034855,0.0007986184791661,0.0001515825279057,0.0001259056589333,0.8459793329238892,0.9873666167259216,0.0011289307149127,0.0006859950954094,0.0002066902670776,0.0849438905715942,0.0065341484732925,0.0004532139282673,0.0001202640414703,0.0008139950223267,0.0008086260058917,0.000116783689009,0.004139888100326,0.0011552149662747,0.0001808165834518,0.1170215681195259,0.9873666167259216,transit,1,0.0,1
70,acts,0.1495522558689117,0.0092897890135645,0.0276309940963983,0.0104273483157157,0.0421903133392334,0.1166341379284858,0.077070765197277,0.2446866333484649,0.0002899597748182,0.1233939379453659,0.1552401334047317,0.197937861084938,0.2443348169326782,0.9832509756088256,0.0535681322216987,0.0717276260256767,0.2863236665725708,0.1613354980945587,0.1646872013807296,0.4871556460857391,0.7153610587120056,0.4364677667617798,0.9832509756088256,arts,1,0.0,1
71,ad hoc committees,0.0801851525902748,0.0043801981955766,0.013621256686747,0.0023429389111697,0.0128486072644591,0.0817536935210228,0.0109968204051256,0.0879783332347869,0.0025055687874555,0.0942276418209075,0.0572166442871093,0.0867632180452346,0.1730637401342392,0.1167853325605392,0.0167935173958539,0.1126573458313942,0.0685273632407188,0.0774376317858696,0.1126346886157989,0.0435798168182373,0.0120631558820605,0.1200533211231231,0.1730637401342392,safety,1,0.0,1
72,adapted programs,0.2583388984203338,0.0190594773739576,0.0594907291233539,0.0123123498633503,0.1785347908735275,0.0557689107954502,0.0396722182631492,0.3001499474048614,0.0002842937828972,0.2804310917854309,0.1802663207054138,0.0847057476639747,0.3289792537689209,0.4230800569057464,0.1736062318086624,0.1052110120654106,0.1682103276252746,0.3672109246253967,0.1463897973299026,0.2249651849269867,0.097862921655178,0.3437037467956543,0.4230800569057464,arts,1,0.0,1
73,additional disclosure,0.456878125667572,0.0766330733895301,0.0805123820900917,0.0329179167747497,0.1717884242534637,0.2803987860679626,0.0911283642053604,0.3219866156578064,0.0004770521481987,0.3070389330387115,0.258714497089386,0.3998417854309082,0.1701811105012893,0.3158523440361023,0.0919485986232757,0.0822349861264228,0.3679825365543365,0.3234585523605346,0.1992317885160446,0.5992160439491272,0.1025484427809715,0.2534289360046386,0.5992160439491272,business,1,0.0,1
74,addresses,0.0938704535365104,0.0009327413863502,0.0244429316371679,0.0010769504588097,0.00092245003907,0.0082372594624757,0.0026134310755878,0.2526130080223083,0.0003201871295459,0.0400802232325077,0.0305987745523452,0.1520280838012695,0.2232963591814041,0.0421660244464874,0.0063904146663844,0.0786867514252662,0.2128578424453735,0.0901510268449783,0.1871097534894943,0.4929255247116089,0.0036165087949484,0.1384312212467193,0.4929255247116089,business,1,0.0,1
75,adjudication,0.0169201977550983,0.0098709957674145,0.0110603421926498,0.0083441575989127,0.0163432843983173,0.0003211955772712,0.0042456779628992,0.0158943012356758,0.0003220190992578,0.0053140264935791,0.0395107679069042,0.0104730585590004,0.0022616211790591,0.0032234163954854,0.0005986162577755,0.0019401625031605,0.0639643967151641,0.0055499193258583,0.0083298366516828,0.0161189250648021,0.0023881434462964,0.0978513732552528,0.0978513732552528,youth,1,0.0,1
76,administration,0.0007726525072939,0.000871894066222,0.0002642379840835,0.0020041244570165,0.0007427831878885,0.0001167458467534,0.0006731073954142,0.0010795185808092,0.0006864869501441,0.0029244166798889,0.0017168497433885,0.0107050007209181,0.0126758143305778,0.000185108568985,0.0001233073271578,0.0886981561779975,0.0088086109608411,0.0091734277084469,0.1048232689499855,0.4583272337913513,0.0001150569223682,0.0117586264386773,0.4583272337913513,business,1,0.0,1
77,administrative districts,0.0039941212162375,0.0020636830013245,0.0002089430345222,0.0012503963662311,0.0014470579335466,0.0007245137821882,0.0021744221448898,0.003567045321688,0.0004450058622751,0.0138454036787152,0.0022898684255778,0.0019974410533905,0.0324704982340335,0.0005998070701025,0.0003532135742716,0.0236707348376512,0.0065438533201813,0.0010071054566651,0.1061761975288391,0.0114057958126068,0.0004984636325389,0.0561878718435764,0.1061761975288391,equity,1,0.0,1
78,administrative fees,0.0087878787890076,0.003532008267939,0.0005509442416951,0.0018668092088773,0.0273016188293695,0.0004314386751502,0.0036775872576981,0.0313851274549961,0.0003319110255688,0.0217644236981868,0.0051044123247265,0.0064469021745026,0.0078483149409294,0.0002560419379733,0.0007471813005395,0.0106507986783981,0.007198252249509,0.0202475618571043,0.0059526744298636,0.95140141248703,0.0010716286487877,0.0730039104819297,0.95140141248703,business,1,0.0,1
79,administrative structure,0.002925420878455,0.0024542827159166,0.0005279470351524,0.0019870994146913,0.0101217860355973,0.0002603042812552,0.0053231329657137,0.0200428832322359,0.0001514919713372,0.036349382251501,0.0068337791599333,0.0022756962571293,0.0518400743603706,0.0002333230513613,0.0006335314828902,0.1126331984996795,0.0111470641568303,0.0662438422441482,0.1207502484321594,0.3503794074058532,0.0004096678458154,0.0935688614845275,0.3503794074058532,business,1,0.0,1
80,admission fees,0.0073429159820079,0.0169502515345811,0.0004690724017564,0.0047309515066444,0.6719133853912354,0.0145498272031545,0.0009049009531736,0.0322565026581287,0.001115437131375,0.0180137772113084,0.0364938341081142,0.0154191404581069,0.010391192510724,0.4907182455062866,0.0002388075372437,0.0356903783977031,0.020793430507183,0.8621092438697815,0.0068961214274168,0.872718334197998,0.0556821152567863,0.1478386521339416,0.872718334197998,business,1,0.0,1
81,admission prices,0.0052460948936641,0.0223925597965717,0.0003387286560609,0.0025692770723253,0.5591791272163391,0.0035853607114404,0.0028911547269672,0.0806346982717514,0.0002153170644305,0.0212860330939292,0.0041804849170148,0.0125461025163531,0.0092945089563727,0.4573512375354767,0.0005707862437702,0.0412592515349388,0.0075722993351519,0.7080899477005005,0.0115799903869628,0.6540111303329468,0.0524155795574188,0.1499931663274765,0.7080899477005005,healthcare,1,0.0,1
82,adolescents,0.3893637359142303,0.0685273185372352,0.0035210102796554,0.0029726815409958,0.0519479364156723,0.2119478285312652,0.0098001603037118,0.476932018995285,0.0155722824856638,0.1018844321370124,0.0218593105673789,0.026204839348793,0.4097730815410614,0.3433918356895447,0.5732778906822205,0.0426329746842384,0.0642694234848022,0.0499499700963497,0.2552549839019775,0.0017332987627014,0.0571548007428646,0.999546766281128,0.999546766281128,youth,1,0.0,1
83,adopt-a-bin,0.549773097038269,0.0047089336439967,0.0604068972170352,0.1062636449933052,0.0139253409579396,0.0366181507706642,0.0036918777041137,0.0426402129232883,0.0069608008489012,0.1530893445014953,0.029595760628581,0.104928120970726,0.672912061214447,0.0951746627688407,0.8061485886573792,0.0177627559751272,0.0288772825151681,0.0576147176325321,0.0645883083343505,0.0254132952541112,0.0124262105673551,0.3918111324310303,0.8061485886573792,childcare,1,0.0,1
84,adoption,0.0060060364194214,0.007911778986454,5.070352563052438e-05,0.0866855606436729,0.0188471544533967,0.0004696068062912,0.0013489702250808,0.0062626707367599,0.0002013345219893,0.0236020740121603,0.008350127376616,0.0120692802593112,0.0094302808865904,0.0200544819235801,0.009874734096229,0.013633282855153,0.0062030446715652,0.0006124916835688,0.0421149209141731,0.000282748020254,0.0015184337971732,0.3828224539756775,0.3828224539756775,youth,1,0.0,1
85,adult and community education,0.0004747072816826,0.0110919885337352,0.0009778476087376,0.0043768058530986,0.0111917816102504,0.000110360168037,0.0016708265757188,0.0015263446839526,0.0035426919348537,0.0023788199760019,0.0249445792287588,0.0002202121540904,0.0399319306015968,0.0007698942208662,0.0005234234849922,0.05479222163558,0.0141307339072227,8.882555266609415e-05,0.237429991364479,0.0001297106355195,0.0001643900759518,0.0002400339144514,0.237429991364479,equity,1,0.0,1
86,adult basic skills,0.1728859394788742,0.0750678032636642,0.0041785570792853,0.0072930939495563,0.0824583247303962,0.284026950597763,0.0600117109715938,0.1394603252410888,0.005615702830255,0.0991178601980209,0.061479702591896,0.2161805629730224,0.5621272921562195,0.1010897308588028,0.0171878729015588,0.0617239475250244,0.014375289902091,0.1394289284944534,0.1474697738885879,0.275525838136673,0.0489241443574428,0.0002968767657876,0.5621272921562195,safety,1,0.0,1
87,adult education,0.00064173823921,0.020451508462429,0.0003062748291995,0.008230029605329,0.0085154501721262,0.0001083325332729,0.0015863757580518,0.0038015868049114,0.0034395444672554,0.0027908429037779,0.0425897762179374,0.0001457835460314,0.0299191027879714,0.0011080409167334,7.479004125343636e-05,0.032484658062458,0.0076749892905354,8.983920270111412e-05,0.0689430981874466,0.0001848514511948,0.0001672332000453,0.0003350495244376,0.0689430981874466,equity,1,0.0,1
88,adult entertainment parlours,0.0001730246876832,0.0002577685227151,3.897034184774384e-05,0.0007679461850784,0.0007706602918915,0.0001129105585278,0.0001704431051621,0.0004633488424587,0.3997510075569153,0.0113338306546211,0.001004796475172,0.0001265165046788,0.0003461976302787,0.0007638133247382,8.782643999438733e-05,7.799144077580422e-05,0.0006953426054678,7.388227095361799e-05,0.0032777502201497,0.9712599515914916,0.0001643813884584,0.0047613242641091,0.9712599515914916,business,1,0.0,1
89,adult learning,0.0534868165850639,0.0533497221767902,0.0031032206024974,0.010247359983623,0.0873752385377883,0.0197196099907159,0.0258733686059713,0.1198382526636123,0.0029713886324316,0.1368178576231002,0.1090420708060264,0.0416386947035789,0.1302993297576904,0.13288614153862,0.0001250389323104,0.0694659352302551,0.0756533220410347,0.0225828178226947,0.1746455878019333,0.0021703320089727,0.0065066181123256,0.0004101530357729,0.1746455878019333,equity,1,0.0,1
90,advanced green,0.355273574590683,0.0476773679256439,0.0061658099293708,0.0053362515754997,0.2354434430599212,0.2727087736129761,0.3944431245326996,0.1940304636955261,0.0002108866610797,0.817326009273529,0.1813773661851883,0.4143432378768921,0.1000368222594261,0.3577023446559906,0.0427158623933792,0.0233934056013822,0.1212626695632934,0.3882351815700531,0.1358600258827209,0.342511385679245,0.0600612126290798,0.2451540976762771,0.817326009273529,energy,1,0.0,1
91,adventure playgrounds,0.0001316513953497,0.0012534372508525,4.260309287928976e-05,0.0005883708363398,0.0282111503183841,0.0001747853966662,0.0001028054612106,0.0003658983041532,0.0002922620624303,0.0003749146999325,0.0003826880129054,0.0003294597845524,0.0011155507527291,0.0004123093385715,0.0011919346870854,0.0004220963455736,0.0003635107714217,8.723613427719101e-05,0.0045374711044132,0.0002461325784679,0.0011184819741174,0.6156417727470398,0.6156417727470398,youth,1,0.0,1
92,advertising,0.0008003420662134,0.0397703945636749,0.0007864850340411,0.0252169780433177,0.003836918156594,0.0001720020518405,0.0168260242789983,0.0074964510276913,0.014549565501511,0.0342017635703086,0.0145107610151171,0.0006460103904828,0.0037837524432688,0.0027361668180674,0.0006415672833099,0.0024075433611869,0.008494428358972,0.0003931652463506,0.0867046192288398,0.8562551140785217,0.0010495226597413,0.242962509393692,0.8562551140785217,business,1,0.0,1
93,advisory committees,0.0232214629650115,0.0049058129079639,0.0038175478111952,0.0021667301189154,0.0149461748078465,0.0358304679393768,0.0170826707035303,0.0636087507009506,0.0003919448645319,0.0846405103802681,0.0460923463106155,0.0534180104732513,0.3045654892921448,0.0387475490570068,0.0067648701369762,0.071284219622612,0.0606340914964675,0.0852946490049362,0.0902497321367263,0.0691736191511154,0.009030389599502,0.1235276684165,0.3045654892921448,safety,1,0.0,1
94,advisory groups,0.0176682844758033,0.0049217012710869,0.0035604799631983,0.0016045202501118,0.0160038452595472,0.0213369186967611,0.0237268861383199,0.0840631872415542,0.0004066825786139,0.0924702286720275,0.0605550929903984,0.0495129413902759,0.354727029800415,0.0271041188389062,0.0165050979703664,0.046926237642765,0.0764485523104667,0.0617954954504966,0.0947689116001129,0.0406190790235996,0.0047937324270606,0.0867812111973762,0.354727029800415,safety,1,0.0,1
